Place_Id,Place_Name,Description,Category,City,image_urls
275,Curug Cipanas,"Siapa bilang berendam air panas harus merogoh kocek dalam? Kabupaten Bandung Barat punya solusi bagi pelancong yang ingin merasakan manfaat air panas pegunungan asli tanpa harus membayar mahal. Adalah Curug Cipanas Nagrak, objek wisata alam yang menawarkan pemandian air panas alami. Pemandian air panas ini bahkan tidak hanya sekadar kolam, melainkan berupa air terjun alami di tengah kawasan perkebunan. Mata airnya mengalir deras menjadi sebuah air terjun kecil di tengah lahan perbukitan hijau. Pengunjung akan merasakan sensasi berendam di kolam air panas yang nyaman di tengah alam terbuka.",Cagar Alam,Bandung,https://awsimages.detik.net.id/community/media/visual/2021/03/08/curug-cipanas-1_169.jpeg|https://branda.co.id/wp-content/uploads/2024/09/images-18-1.jpeg
276,Taman Jomblo,"Taman Jomblo dapat mengacu kepada:  Taman Pasupati, sebuah taman yang didirikan oleh Ridwan Kamil di Bandung Pedestrian Jomblo, sebuah tempat rekreasi yang didirikan di Jambi Taman Jomblo (Mataram), sebuah taman yang didirikan di Mataram, Nusa Tenggara Barat",Taman Hiburan,Bandung,https://awsimages.detik.net.id/community/media/visual/2022/11/10/taman-jomblo-di-kota-bandung.jpeg|https://awsimages.detik.net.id/community/media/visual/2022/11/10/taman-jomblo-di-kota-bandung-7.jpeg|https://awsimages.detik.net.id/customthumb/2014/09/18/1519/073505_bandungjomblo1avi.jpg
277,Peta Park,"Bandung seperti tidak henti menawarkan tempat wisata menarik untuk dikunjungi. Terutama untuk para anak muda. Beberapa waktu lalu Peta Park Bandung dibuka. Tempat wisata yang menawarkan konsep taman-taman yang bersih dan indah. Sangat cocok sebagai tempat bersantai dan menghindari hiruk-pikuk kota. Taman rekreasi yang ada di pusat kota Bandung ini memiliki konsep taman piknik. Karena hal tersebut, saat berada di sini, pengunjung tidak hanya bisa berfoto. Akan tetapi juga bisa melakukan kegiatan yang lainnya misalnya berpiknik.",Taman Hiburan,Bandung,https://wisato.id/wp-content/uploads/2023/03/Peta-Park-Bandung_1.jpg
278,Masjid Daarut Tauhiid Bandung,"pada bulan Juli 1993 berdirilah sebuah masjid berlantai tiga, tepatnya di Jalan Gegerkalong Girang nomor 38 Bandung. Masjid ini sering dijuluki sebagai masjid seribu tangan karena dibangun secara gotong royong oleh ribuan masyarakat dan jamaah Daarut Tauhid. Pada saat itu, di bagian bawah bangunan Masjid Daarut Tauhid dialokasikan sejumlah kamar tidur yang berfungsi sebagai asrama santri putri atau akhwat yang berkapasitas 70 orang. Adapun lantai dua dan tiga difungsikan untuk shalat sedangkan lantai satu dijadikan area untuk toko (minimarket), ruang khusus akhwat, ruang wudhu, dan kamar mandi. Pada tahun 2015 dilakukan pembangunan perluasan dan renovasi Masjid Daarut Tauhid Bandung secara besar-besaran. Peletakan batu pertama pembangunan masjid dilakukan pada Kamis, 29 Januari 2015. Dua tahun kemudian tepatnya tanggal 20 November 2017 Masjid Daarut Tauhiid rampung pembangunannya dan diresmikan oleh KH. Abdullah Gymnastiar selaku Pembina Pesantren Daarut Tauhiid. Masjid hasil renovasi terbaru dibangun 4 lantai plus basement satu lantai. Pintu masjid terpisah antara ikhwan dan akhwat. Front Office (FO) DKM juga ada pada masing-masing area. Tempat wudhu dan kamar mandi dekat dengan pintu masuk. Salah satu hal yang membedakan Masjid Daarut Tauhid dengan masih lain adalah sangat bersahabat dengan jamaah difabel, yaitu dengan memfasilitasi lift khusus untuk mereka agar memudahkan mereka menaiki ruangan masjid hingga ke lantai 4. Selain itu juga dilengkapi kamar mandi khusus difabel yang terpisah antara ikhwan dan akhwat.",Tempat Ibadah,Bandung,https://www.daaruttauhiid.org/wp-content/uploads/2019/12/Akhir-2019-Ini-Progres-Wakaf-Masjid-3-in-1_Daarut-Tauhiid.jpg|https://www.tuguwisata.com/wp-content/uploads/2021/12/paket-wisata-daarut-tauhid-2h-1m.jpg|https://www.daaruttauhiid.org/wp-content/uploads/2020/09/Mengenal-Konsep-Halal-Ekosistem-di-Daarut-Tauhiid_Daarut-Tauhiid-4.jpg
279,Masjid Agung Trans Studio Bandung,"Masjid Agung Trans Studio Bandung (TSB) berdiri megah. Rumah ibadah seluas 4.000 meter persegi bergaya Timur Tengah ini menjadi oase di tengah-tengah pusat perbelanjaan dan tempat rekreasi. konsep masjid modern yang mengadopsi ala Timur Tengah ini berdasarkan arahan Chairul Tanjung (CT), selaku pemiki CT Corp. Dia langsung menerawang guna mewujudkan desain Masjid Agung TSB yang kental dengan sentuhan Masjid Nabawi.",Tempat Ibadah,Bandung,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/97/4f/0f/masjid-agung-trans-studio.jpg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/7d/94/76/masjidnya-kereeenn-salut.jpg
280,Gereja Tiberias Indonesia Bandung,"Gereja Tiberias Indonesia (GTI), atau Tiberias Ministry adalah salah satu sinode gereja Kristen Protestan di Indonesia. Salah satu ciri khas dari pelayanan GTI adalah pelayanan Kesembuhan Ilahi melalui Perjamuan Kudus dan Minyak Urapan. Gereja Tiberias Indonesia merupakan gereja pewahyuan yang diperintahkan oleh Tuhan Yesus kepada Pdt. DR. Yesaya Pariadji. Tugas Gereja Tiberias adalah untuk membuktikan bahwa Yesus Kristus adalah Tuhan Allah yang Maha Kuasa dibuktikan melalui mujizat-mujizatNya; bahwa Firman Allah bukan terdiri atas kata-kata, tetapi kuasa; bahwa Firman Allah lebih dari seluruh ilmu pengetahuan manusia; bahwa manusia harus hidup dalam pertobatan, harus hidup dalam kekudusan agar layak berdiri di hadapanNya dan pesta di Kerajaan Sorga.",Tempat Ibadah,Bandung,https://mediaindonesia.gumlet.io/news/2023/12/9e1aabddb1cd7526471f3ff565cc9e67.jpg|https://www.tiberias.or.id/assets/img/winnercamp2025-story-1.webp
281,Tektona Waterpark,"Tektona Waterpark sebuah wahana yang memberikan sensasi bermain air bersama keluarga dan sahabat anda, memberikan keceriaan bagi anak-anak maupun pengunjung dewasa dengan fasilitas modern diantaranya Kolam Ombak dan Kolam Arus, Kolam Anak dan Balita, Semi Olympic serta Mini Slider untuk anak-anak dan Mega Slider untuk dewasa dengan ketinggian hampir dari 30 meter, yang akan memicu adrenaline para pengunjung. Selain itu wahana Tektona Waterpark juga menyediakan pojok kuliner, gazebo serta jasa pompa dan foto aksi yang dapat diperoleh di sudut wahana Tektona Waterpark, dan juga selalu tersedia ruang ganti serta ruang bilas di dalam kawasan Tektona Waterpark.",Taman Hiburan,Bandung,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/61/0a/4c/landscape.jpg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/61/0a/39/flow-pool.jpg
282,Curug Cilengkrang,"Curug Cilengkrang bisa menjadi pilihan tujuan objek wisata alam di Bandung. Menawarkan area hutan sejuk serta area air terjun yang menyegarkan. Meski tidak besar, kawasan air terjun cukup bisa untuk menenangkan dan kembali menyegarkan wisatawan. Seolah bertolak belakang dari hingar bingar kota Bandung. Curug Cilengkrang menawarkan wisata alam yang tenang dan begitu hijau. Air terjun yang mempesona, serta hutan dengan pepohonan yang begitu asri. Dimana, tempat ini juga menjadi habitat hidup berbagai satwa liar yang masih terjaga.",Cagar Alam,Bandung,https://www.itb.ac.id/files/dokumentasi/1682997470-Membangkitkan-Potensi-Wisata-Curug-Cilengkrang-Mahasiswa-ITB-Lakukan-Perbaikan-Fasilitas.jpg|https://www.swarawarta.co.id/wp-content/uploads/2024/10/IMG-20241001-WA0007.jpg|https://travelspromo.com/wp-content/uploads/2020/09/Aliran-AIr-Terjun-Curug-Cilengkrang.-Foto-Gmap-Bandoengers-Serbaserbi-768x576.jpg
283,Jembatan Pasupati,"Jembatan Pasupati atau Jalan Layang Pasupati adalah sebuah jembatan yang menghubungkan bagian utara dan timur Kota Bandung melewati lembah Cikapundung. Panjangnya 2,8 km dan lebarnya 30-60 m. Sebagian jalan itu dibangun di atas Jalan Pasteur, adalah jalan lama dengan pohon palm raja disebelah kanan dan kirinya yang menjadi ciri kota Bandung. Jalan Layang Pasupati juga menjadi salah satu ikon Kota Bandung. Oleh karena itu, pada malam hari bagian tengah Jembatan Pasupati diterangi lampu sorot warna-warni. Jalan layang ini membuat arus lalu lintas dari wilayah sekitar Jabodetabek ke Bandung menjadi lebih mudah. Di bawah Jembatan Pasupati terdapat taman yang bernama Taman Pasupati.",Taman Hiburan,Bandung,https://backpackerjakarta.com/wp-content/uploads/2018/02/jembatan-pasopati-bandung.jpg|https://jabarekspres.com/wp-content/uploads/2023/07/166374447384-jembatan-pasupati-mobile-1.jpg|https://www.beritainspiratif.com/assets/uploads/2025/01/1pagaknzp9vjp_mid.jpg
284,Pasar Baru,"Pasar Baru adalah kawasan perdagangan yang berpusat di Jalan Pasar Baru, Kelurahan Pasar Baru, Kecamatan Sawah Besar, Jakarta Pusat. Pusat perbelanjaan ini didirikan pada tahun 1820, dan merupakan pusat perbelanjaan tertua di Jakarta.Ujung selatan Jalan Pasar Baru berbatasan dengan Jalan Antara dan Jalan Pasar Baru Selatan, serta Jalan Pos yang berdekatan dengan Gedung Kesenian Jakarta. Ujung utara Jalan Pasar Baru berbatasan dengan Jalan Kyai Haji Samanhudi, dekat Metro Pasar Baru dan Jalan Gereja Ayam. Di sisi kiri dan kanan Jalan Pasar Baru terdapat toko pakaian, toko tekstil dan tailor, toko alat olahraga dan sepatu, toko kacamata, dan toko perhiasan emas. Di Pasar Baru banyak bermukim orang India-Indonesia. Orang India-Indonesia berdagang menjual kain, alat olahraga, dan sepatu di Pasar Baru. Pada tahun 2002 ada sekitar 2.000 keluarga India yang terdaftar sebagai penduduk Jakarta, dan sebagian besar di antara mereka tinggal di pusat kota, khususnya di kawasan Pasar Baru dan Pintu Air. Di kawasan Pasar Baru juga terdapat tempat ibadah masyarakat India-Indonesia.  ",Pusat Perbelanjaan,Bandung,https://atourin.obs.ap-southeast-3.myhuaweicloud.com/images/destination/bandung/pasar-baru-profile1695288017.jpeg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a6/e6/bd/pasar-baru-trade-center.jpg|https://awsimages.detik.net.id/community/media/visual/2019/03/01/90725358-e195-41f7-97b0-15dae50a064a.jpeg
285,Taman Sejarah Bandung,"Taman Sejarah Bandung adalah taman yang terletak di belakang Balai Kota Bandung, kompleks Pemerintahan Kota Bandung. Taman ini berfungsi untuk mengenalkan sejarah di Kota Bandung. Taman ini dilengkapi informasi mengenai pemimpin kota Bandung dari masa ke masa. Pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah.",Budaya,Bandung,https://awsimages.detik.net.id/community/media/visual/2023/12/05/taman-sejarah-bandung_169.jpeg
286,Roemah Seni Sarasvati,"Roemah Seni Sarasvati adalah sebuah galeri yang berlokasi di Jl. Jendral Sudirman 137, Bandung. RSS merupakan project utama Sarasvati Arts Management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. RSS juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi Kota Bandung serta merawat kreativitas dan pengetahuan. Salah satu program kerja yang sedang dirancang adalah Grote Postweg Art Project.",Budaya,Bandung,https://akcdn.detik.net.id/community/media/visual/2023/04/05/roemah-seni-sarasvatifotoinstagramroemahsenisaravati.jpeg|https://akcdn.detik.net.id/api/wm/2023/04/05/ilustrasi-seseorang-sedang-menikmati-karya-senifotounsplashzalfa-imani_169.jpeg|https://www.reservasiku.com/wp-content/uploads/2021/01/10-Lokasi-Wisata-Bandung-Yang-Seru-Dikunjungi-Ketika-Musim-Hujan-3.jpg
287,Puspa Iptek Sundial,"Puspa Iptek Sundial adalah wahana pendidikan yang terletak di kawasan Kota Baru Parahyangan, Padalarang, Bandung, Jawa Barat. Puspa Iptek Sundial diresmikan pada tanggal 11 Mei 2002, bertepatan dengan momen Hari Pendidikan Nasional. Keberadaan Puspa Iptek Sundial merupakan upaya penting bagi perwujudan Kota Baru Parahyangan sebagai Kota Mandiri yang berwawasan pendidikan. Mulai tahun 2013 area alat peraga di Puspa Iptek Sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi.",Taman Hiburan,Bandung,https://hiacetransport.com/wp-content/uploads/2023/12/Jam-Matahari-Raksasa-Source-by-Wisato.id_-768x614.webp
288,Masjid Salman ITB,"Masjid Salman ITB adalah masjid kampus yang terletak di Jalan Ganesha 7, Lebak Siliwangi, Coblong, Kota Bandung atau tepat di depan area Kampus ITB Ganesha. Dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, Masjid Salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. Masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di Indonesia.",Tempat Ibadah,Bandung,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c3/39/79/taman-ganeca-disamping.jpg|https://ak-d.tripcdn.com/images/0103n12000f6rgo2u8845.jpg|https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/11/12/4080413965.jpg
289,Curug Aseupan,"Curug Aseupan berada di kawasan Curug Tilu Leuwi Opat. Curug ini merupakan bintang utama dari beberapa curug di sini. Jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. Curug ini sendiri berada di Dusun Ciwangan, Kelurahan Cihanjuang rahayu, kecamatan Parangpong, Kabupaten Bandung Barat. Sekitar 9 KM dari Lembang yang jarangnya cukup berdekatan dengan Curug Cimahi. Bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",Cagar Alam,Bandung,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2024/02/29/4023936769.jpg|https://www.king-adventure.com/wp-content/uploads/2020/11/curug-aseupan.jpg|https://awsimages.detik.net.id/community/media/visual/2024/11/17/intip-wisata-tersembunyi-curug-aseupan-di-bandung-barat_169.jpeg
290,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.",Budaya,Bandung,https://assets-a1.kompasiana.com/items/album/2022/09/07/whatsapp-image-2022-09-07-at-16-52-38-63186a9f08a8b505657048f7.jpeg|https://myeatandtravelstory.wordpress.com/wp-content/uploads/2017/06/cover-museum-pendidikan-nasional-upi-1280x853.jpg|https://assets-a1.kompasiana.com/items/album/2022/06/18/img20220615133604-62ad7296c44f92446635ae32.jpg
291,Water Park Bandung Indah,"Bandung Indah Waterpark merupakan salah satu kolam renang yang ada di Bandung. Menyediakan berbagai wahana permainan air yang cocok bagi keluarga. Terdapat kolam renang untuk dewasa dan anak-anak. Pengunjung dapat melakukan olahraga renang dan rekreasi.",Taman Hiburan,Bandung,https://d3hzxw6fwm263k.cloudfront.net/uploads/events/photos/1498107598-zSvpLQJHwiAhBd5lS5NLHYbrmYn1DhST.jpg|https://i0.wp.com/travelspromo.com/wp-content/uploads/2018/09/Bandung-Indah-Waterpark.jpg|https://cda.1001malam.com/uploads/landmarks/bandungindahwaterpark_bandung_373.jpg
292,Curug Anom,"Curug Anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. Lokasi Curug Anom berada dalam kawasan obyek wisata Natural Hill Lembang, tepatnya di Jln. Kolonel Masturi, Kec. Cisarua, Kab. Bandung Barat, Jawa Barat. Meskipun debit air di Curug Anom Lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. Aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",Cagar Alam,Bandung,https://cdns.klimg.com/mav-prod-resized/480x/ori/feedImage/2024/6/14/1718329516381-9xnpb.jpeg
293,Taman Badak,"Taman Badak ini baru saja diresmikan pada tanggan 19 Desember 2017 oleh Bapak Ridwan Kamil sebagai Wali Kota Bandung. Terdapat Patung Badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. Patung Badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. Selain Patung Badak, juga terdapat Patung Dewi Sartika yang berada di samping Taman Badak yang juga turut direvitalisasi, tetapi Patung Dewi Sartika ini bentuk awalnya kecil dan kini telah diperbesar.",Taman Hiburan,Bandung,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Taman_Badak.jpg/960px-Taman_Badak.jpg|https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Taman_Badak.jpg/960px-Taman_Badak.jpg|https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Taman_Badak.jpg/960px-Taman_Badak.jpg
294,Taman Film,"Taman Film adalah salah satu taman tematik dan ruang terbuka publik di Kota Bandung yang terletak di bawah Jembatan Pasupati, Bandung, Jawa Barat. Taman ini diresmikan oleh Wali kota Bandung, Ridwan Kamil, pada tanggal 14 September 2014. Taman ini memiliki konsep bioskop terbuka yang modern agar warga dapat beraktivitas di taman dan mendapat sarana menonton film secara gratis. Taman Film dikelola Komunitas Film Bandung dan Dinas Pertamanan Kota Bandung.",Budaya,Bandung,https://atourin.obs.ap-southeast-3.myhuaweicloud.com/images/destination/bandung/taman-film-bandung-profile1695625649.jpeg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/67/d5/51/img-20190505-114502-largejpg.jpg|https://liburananak.com/images/holiday_spots/image_5b3c669b9f579_liburananak_taman-film_(1)big.jpg
